,Fall,College,Major_Name,Total,Female,Male,Caucasian,Asian American,African American,Hispanic,Native American,M/F
3758,1998,Las,Comparative Literature,27,22,5,17,1,0,0,0,0.23
3642,1998,Las,Spanish,55,34,21,27,1,0,13,0,0.62
3648,1998,Las,Teaching Of English Sec Lang,64,49,15,29,1,0,0,1,0.31
3638,1998,Las,Physics,275,20,255,164,14,0,4,0,12.75
3784,1998,Las,Sociology,40,26,14,16,3,3,1,0,0.54
3761,1998,Las,French,38,25,13,23,0,0,0,0,0.52
3781,1998,Las,Psychology,166,92,74,109,10,8,8,0,0.8
3779,1998,Las,Political Science,42,10,32,32,0,1,0,0,3.2
3778,1998,Las,Plant Biology,35,19,16,20,0,1,1,0,0.84
3777,1998,Las,Philosophy,44,9,35,39,0,0,0,1,3.89
3774,1998,Las,Neuroscience,45,9,36,28,3,1,2,0,4
3773,1998,Las,Molecular & Integrative Physi,46,16,30,20,7,1,1,0,1.88
3771,1998,Las,Mathematics,155,39,116,47,7,1,1,0,2.97
3770,1998,Las,Linguistics,55,38,17,15,2,0,0,0,0.45
3766,1998,Las,History,116,41,75,87,1,8,3,0,1.83
3764,1998,Las,Geology,49,18,31,35,1,0,1,0,1.72
3763,1998,Las,Geography,28,13,15,19,0,0,0,0,1.15
3796,1998,Las,Communication,33,19,14,19,2,3,2,0,0.74
3772,1998,Las,Microbiology,56,24,32,32,6,1,4,0,1.33
3760,1998,Las,Entomology,34,14,20,28,1,2,0,0,1.43
3759,1998,Las,English,133,81,52,100,4,10,4,1,0.64
3755,1998,Las,Chemistry,396,134,262,292,34,6,10,0,1.96
3753,1998,Las,Chemical Engineering,467,157,310,300,85,24,14,0,1.97
3749,1998,Las,Biochemistry,80,38,42,45,10,0,2,0,1.11
3750,1998,Las,Biology,103,40,63,77,7,1,2,0,1.58
3747,1998,Las,Atmospheric Sciences,27,10,17,11,0,0,1,0,1.7
3746,1998,Las,Astronomy,21,6,15,11,1,0,0,0,2.5
3460,1997,Las,Economics,235,82,153,61,14,5,7,0,1.87
3549,1997,Las,English,120,72,48,94,3,10,1,1,0.67
3435,1997,Las,Teaching Of English Sec Lang,96,67,29,39,3,0,1,0,0.43
3428,1997,Las,Spanish,50,34,16,21,1,0,11,0,0.47
3424,1997,Las,Physics,302,24,278,195,20,0,2,0,11.58
3571,1997,Las,Psychology,173,98,75,119,11,10,10,1,0.77
3574,1997,Las,Sociology,42,29,13,22,5,4,1,0,0.45
3569,1997,Las,Political Science,40,10,30,28,0,1,0,0,3
3568,1997,Las,Plant Biology,37,21,16,20,0,1,0,0,0.76
3567,1997,Las,Philosophy,41,9,32,37,1,0,0,0,3.56
3564,1997,Las,Neuroscience,40,9,31,24,5,1,2,0,3.44
3563,1997,Las,Molecular & Integrative Physi,50,19,31,16,7,1,1,0,1.63
3562,1997,Las,Microbiology,65,28,37,38,7,2,5,0,1.32
3561,1997,Las,Mathematics,168,39,129,54,8,4,1,0,3.31
3560,1997,Las,Linguistics,55,39,16,13,3,0,0,0,0.41
3556,1997,Las,History,116,38,78,88,1,7,4,0,2.05
3554,1997,Las,Geology,51,19,32,37,1,1,2,0,1.68
3553,1997,Las,Geography,38,16,22,27,1,1,0,0,1.38
3551,1997,Las,French,46,35,11,30,1,2,0,0,0.31
3586,1997,Las,Communication,36,22,14,20,1,2,3,1,0.64
3550,1997,Las,Entomology,29,11,18,23,1,2,0,0,1.64
3538,1997,Las,Atmospheric Sciences,33,10,23,14,0,0,1,0,2.3
3548,1997,Las,Comparative Literature,36,26,10,21,3,0,1,0,0.38
3543,1997,Las,Chemical Engineering,451,164,287,293,79,27,14,0,1.75
3541,1997,Las,Biology,114,52,62,82,10,1,4,0,1.19
3540,1997,Las,Biochemistry,83,35,48,50,11,0,1,0,1.37
3545,1997,Las,Chemistry,415,153,262,294,46,7,11,0,1.71
3248,1996,Las,Economics,258,78,180,77,8,7,11,0,2.31
3221,1996,Las,Teaching Of English Sec Lang,85,61,24,31,5,1,3,0,0.39
3214,1996,Las,Spanish,48,33,15,21,1,0,8,0,0.45
3210,1996,Las,Physics,274,17,257,175,24,0,2,0,15.12
3354,1996,Las,Philosophy,39,9,30,35,1,0,0,0,3.33
3361,1996,Las,Sociology,43,32,11,22,4,5,0,0,0.34
3358,1996,Las,Psychology,191,107,84,129,13,12,12,1,0.79
3356,1996,Las,Political Science,47,15,32,32,0,2,1,0,2.13
3355,1996,Las,Plant Biology,40,21,19,22,0,1,0,0,0.9
3351,1996,Las,Neuroscience,34,8,26,21,4,1,2,0,3.25
3350,1996,Las,Molecular & Integrative Physi,54,18,36,20,8,1,1,0,2
3349,1996,Las,Microbiology,61,25,36,36,8,1,4,1,1.44
3348,1996,Las,Mathematics,195,46,149,72,8,3,3,0,3.24
3347,1996,Las,Linguistics,68,45,23,19,3,0,0,0,0.51
3375,1996,Las,Communication,37,24,13,21,0,2,4,1,0.54
3344,1996,Las,History,126,46,80,100,1,4,3,0,1.74
3342,1996,Las,Geology,60,23,37,43,0,1,2,0,1.61
3341,1996,Las,Geography,43,16,27,29,2,1,0,0,1.69
3339,1996,Las,French,45,31,14,32,0,2,0,0,0.45
3338,1996,Las,Entomology,35,13,22,26,1,2,1,0,1.69
3337,1996,Las,English,105,62,43,84,4,6,1,1,0.69
3336,1996,Las,Comparative Literature,32,20,12,17,1,1,1,0,0.6
3333,1996,Las,Chemistry,439,147,292,323,42,6,11,2,1.99
3331,1996,Las,Chemical Engineering,464,149,315,318,70,24,19,0,2.11
3329,1996,Las,Biology,127,58,69,92,13,1,3,0,1.19
3328,1996,Las,Biochemistry,95,44,51,61,12,0,1,0,1.16
3326,1996,Las,Atmospheric Sciences,29,9,20,13,0,0,1,0,2.22
3325,1996,Las,Astronomy,22,7,15,11,1,1,0,0,2.14
3050,1995,Las,Economics,266,77,189,83,9,6,7,0,2.45
3023,1995,Las,Teaching Of English Sec Lang,85,62,23,40,3,2,1,0,0.37
3018,1995,Las,Statistics,20,6,14,5,0,0,0,0,2.33
3016,1995,Las,Spanish,47,28,19,23,0,0,9,0,0.68
3012,1995,Las,Physics,312,22,290,198,31,0,2,0,13.18
3162,1995,Las,Sociology,50,33,17,30,4,5,1,0,0.52
3159,1995,Las,Psychology,205,121,84,131,11,10,11,1,0.69
3157,1995,Las,Political Science,62,17,45,42,1,5,1,0,2.65
3156,1995,Las,Plant Biology,41,23,18,23,0,1,0,0,0.78
3155,1995,Las,Philosophy,44,10,34,38,1,0,0,0,3.4
3152,1995,Las,Neuroscience,33,8,25,19,5,0,1,0,3.12
3151,1995,Las,Molecular & Integrative Physi,51,19,32,18,5,0,1,0,1.68
3150,1995,Las,Microbiology,79,28,51,48,7,3,4,1,1.82
3149,1995,Las,Mathematics,196,48,148,84,7,3,3,0,3.08
3148,1995,Las,Linguistics,81,51,30,23,5,0,0,0,0.59
3176,1995,Las,Communication,41,22,19,25,0,2,5,1,0.86
3145,1995,Las,History,123,39,84,105,1,4,3,0,2.15
3143,1995,Las,Geology,66,27,39,44,1,2,2,0,1.44
3142,1995,Las,Geography,42,15,27,31,4,2,0,0,1.8
3140,1995,Las,French,54,39,15,37,1,2,2,0,0.38
3139,1995,Las,Entomology,40,23,17,30,3,1,1,0,0.74
3138,1995,Las,English,118,70,48,93,5,8,1,0,0.69
3137,1995,Las,Comparative Literature,31,19,12,17,2,1,1,0,0.63
3132,1995,Las,Chemical Engineering,475,145,330,333,58,27,23,0,2.28
3134,1995,Las,Chemistry,491,157,334,353,50,9,12,2,2.13
3130,1995,Las,Biology,136,63,73,95,14,1,4,0,1.16
3129,1995,Las,Biochemistry,95,45,50,57,11,1,1,0,1.11
3127,1995,Las,Atmospheric Sciences,32,8,24,15,0,1,0,0,3
2853,1994,Las,Economics,264,79,185,75,9,10,5,0,2.34
2831,1994,Las,Biology,176,79,97,125,24,1,1,0,1.18
2826,1994,Las,Teaching Of English Sec Lang,89,75,14,36,3,3,2,0,0.19
2821,1994,Las,Statistics,27,8,19,5,0,0,0,0,2.38
2819,1994,Las,Spanish,49,32,17,23,0,0,8,0,0.53
2815,1994,Las,Physics,303,25,278,207,37,1,3,0,11.12
2963,1994,Las,Sociology,50,30,20,31,4,4,0,1,0.67
2960,1994,Las,Psychology,193,111,82,121,11,8,10,1,0.74
2958,1994,Las,Political Science,62,18,44,42,1,3,2,0,2.44
2957,1994,Las,Plant Biology,37,22,15,21,0,1,0,0,0.68
2956,1994,Las,Philosophy,54,10,44,44,2,0,0,2,4.4
2953,1994,Las,Neuroscience,30,6,24,14,5,0,1,0,4
2952,1994,Las,Molecular & Integrative Physi,46,18,28,17,3,0,1,1,1.56
2951,1994,Las,Microbiology,73,26,47,44,4,0,4,1,1.81
2950,1994,Las,Mathematics,188,42,146,85,7,1,0,1,3.48
2949,1994,Las,Linguistics,84,46,38,24,4,4,0,0,0.83
2946,1994,Las,History,135,39,96,108,0,7,4,0,2.46
2944,1994,Las,Geology,67,26,41,44,1,1,3,0,1.58
2978,1994,Las,Communication,39,20,19,23,0,3,4,1,0.95
2943,1994,Las,Geography,45,13,32,29,3,4,0,0,2.46
2940,1994,Las,Entomology,36,19,17,24,3,1,2,0,0.89
2939,1994,Las,English,133,77,56,114,5,5,0,0,0.73
2938,1994,Las,Comparative Literature,30,19,11,16,1,1,0,0,0.58
2935,1994,Las,Chemistry,468,132,336,333,45,8,11,0,2.55
2933,1994,Las,Chemical Engineering,457,153,304,325,58,25,21,0,1.99
2941,1994,Las,French,60,41,19,42,2,1,2,0,0.46
2930,1994,Las,Biochemistry,88,36,52,48,10,1,2,0,1.44
2928,1994,Las,Atmospheric Sciences,27,2,25,15,0,0,0,0,12.5
2927,1994,Las,Astronomy,22,5,17,9,1,1,0,0,3.4
2660,1993,Las,Economics,282,88,194,81,17,12,2,0,2.2
2637,1993,Las,Biology,270,109,161,197,32,5,3,0,1.33
2631,1993,Las,Teaching Of English Sec Lang,106,88,18,41,4,3,1,0,0.2
2626,1993,Las,Statistics,29,10,19,2,2,0,0,0,1.9
2624,1993,Las,Spanish,47,29,18,25,0,0,4,0,0.62
2620,1993,Las,Physics,348,29,319,240,39,1,4,0,11
2764,1993,Las,Sociology,48,31,17,28,4,1,0,0,0.55
2762,1993,Las,Psychology,224,125,99,152,13,9,8,1,0.79
2760,1993,Las,Political Science,69,18,51,47,1,3,2,0,2.83
2759,1993,Las,Plant Biology,30,17,13,14,0,1,0,0,0.76
2758,1993,Las,Philosophy,46,9,37,39,1,0,0,1,4.11
2755,1993,Las,Neuroscience,28,6,22,14,4,0,1,0,3.67
2754,1993,Las,Molecular & Integrative Physi,53,20,33,23,1,0,1,1,1.65
2753,1993,Las,Microbiology,72,28,44,44,3,0,1,1,1.57
2752,1993,Las,Mathematics,193,45,148,98,8,1,1,0,3.29
2751,1993,Las,Linguistics,88,48,40,24,2,4,0,0,0.83
2778,1993,Las,Communication,37,17,20,23,0,1,5,0,1.18
2748,1993,Las,History,127,32,95,102,0,6,4,0,2.97
2746,1993,Las,Geology,60,18,42,44,1,0,2,0,2.33
2745,1993,Las,Geography,38,11,27,29,1,2,0,0,2.45
2742,1993,Las,Entomology,33,19,14,20,3,1,2,0,0.74
2741,1993,Las,English,150,85,65,129,4,3,0,0,0.76
2740,1993,Las,Comparative Literature,32,17,15,15,1,1,0,0,0.88
2737,1993,Las,Chemistry,491,138,353,357,41,12,10,0,2.56
2735,1993,Las,Chemical Engineering,437,146,291,314,50,24,23,0,1.99
2743,1993,Las,French,59,44,15,42,1,0,1,0,0.34
2730,1993,Las,Atmospheric Sciences,38,5,33,16,0,1,1,0,6.6
2729,1993,Las,Astronomy,20,6,14,7,0,1,0,0,2.33
2732,1993,Las,Biochemistry,95,39,56,56,8,1,1,0,1.44
2464,1992,Las,Economics,282,81,201,85,12,9,6,0,2.48
2442,1992,Las,Biology,278,121,157,210,20,6,5,0,1.25
2435,1992,Las,Teaching Of English Sec Lang,90,74,16,32,4,2,1,0,0.22
2431,1992,Las,Statistics,36,14,22,4,1,0,0,0,1.57
2429,1992,Las,Spanish,55,37,18,25,1,0,7,0,0.49
2425,1992,Las,Physics,365,33,332,253,41,3,7,0,10.06
2569,1992,Las,Sociology,49,30,19,31,1,1,0,0,0.63
2567,1992,Las,Psychology,217,116,101,143,13,8,5,0,0.87
2565,1992,Las,Political Science,66,20,46,47,2,4,0,0,2.3
2564,1992,Las,Plant Biology,23,14,9,13,0,1,0,0,0.64
2563,1992,Las,Philosophy,45,11,34,37,0,0,0,1,3.09
2560,1992,Las,Neuroscience,25,9,16,16,3,0,1,0,1.78
2559,1992,Las,Molecular & Integrative Physi,51,20,31,20,2,0,1,1,1.55
2558,1992,Las,Microbiology,60,21,39,34,0,0,1,1,1.86
2557,1992,Las,Mathematics,194,46,148,107,5,2,1,0,3.22
2556,1992,Las,Linguistics,93,51,42,24,2,4,0,0,0.82
2553,1992,Las,History,134,40,94,113,0,6,2,0,2.35
2551,1992,Las,Geology,59,20,39,40,1,0,3,0,1.95
2583,1992,Las,Communication,32,12,20,17,0,1,4,0,1.67
2550,1992,Las,Geography,49,21,28,38,0,1,0,0,1.33
2548,1992,Las,French,59,37,22,37,1,0,2,0,0.59
2547,1992,Las,Entomology,28,15,13,16,1,1,2,0,0.87
2546,1992,Las,English,142,77,65,123,0,3,0,0,0.84
2545,1992,Las,Comparative Literature,34,20,14,9,1,2,0,0,0.7
2542,1992,Las,Chemistry,461,125,336,333,32,6,7,0,2.69
2540,1992,Las,Chemical Engineering,444,157,287,311,63,17,21,0,1.83
2535,1992,Las,Atmospheric Sciences,36,6,30,17,0,1,1,0,5
2534,1992,Las,Astronomy,20,6,14,8,0,1,0,0,2.33
2537,1992,Las,Biochemistry,103,41,62,64,9,1,1,0,1.51
2269,1991,Las,Economics,263,61,202,81,7,8,5,0,3.31
2244,1991,Las,Biology,262,104,158,201,18,4,6,0,1.32
2237,1991,Las,Teaching Of English Sec Lang,83,61,22,39,3,2,1,0,0.36
2233,1991,Las,Statistics,49,21,28,3,3,0,0,0,1.33
2231,1991,Las,Spanish,68,45,23,33,1,0,10,0,0.51
2227,1991,Las,Physics,382,43,339,270,39,3,8,0,7.88
2368,1991,Las,Plant Biology,27,16,11,13,1,0,0,0,0.69
2373,1991,Las,Sociology,48,27,21,27,1,0,0,0,0.78
2371,1991,Las,Psychology,195,96,99,134,13,5,3,1,1.03
2369,1991,Las,Political Science,77,29,48,54,3,3,1,0,1.66
2367,1991,Las,Philosophy,38,8,30,28,0,0,0,1,3.75
2364,1991,Las,Molecular & Integrative Physi,61,25,36,27,4,0,0,1,1.44
2363,1991,Las,Microbiology,69,26,43,41,3,0,2,0,1.65
2362,1991,Las,Mathematics,205,47,158,112,11,3,1,0,3.36
2361,1991,Las,Linguistics,99,55,44,25,3,5,0,0,0.8
2387,1991,Las,Communication,36,14,22,18,0,3,4,0,1.57
2358,1991,Las,History,150,45,105,129,0,3,3,0,2.33
2356,1991,Las,Geology,50,13,37,31,1,0,2,0,2.85
2355,1991,Las,Geography,49,20,29,32,0,2,0,0,1.45
2353,1991,Las,French,65,46,19,39,1,0,2,0,0.41
2352,1991,Las,Entomology,24,12,12,14,0,0,1,0,1
2351,1991,Las,English,142,79,63,121,0,2,0,0,0.8
2350,1991,Las,Comparative Literature,35,21,14,8,0,2,0,0,0.67
2347,1991,Las,Chemistry,453,117,336,317,38,8,8,1,2.87
2345,1991,Las,Chemical Engineering,414,133,281,297,66,10,16,0,2.11
2342,1991,Las,Biochemistry,102,39,63,68,9,1,0,0,1.62
2340,1991,Las,Atmospheric Sciences,26,4,22,11,0,0,1,0,5.5
2070,1990,Las,Economics,268,56,212,93,10,7,6,1,3.79
2038,1990,Las,Teaching Of English Sec Lang,76,64,12,28,3,1,0,1,0.19
2045,1990,Las,Biology,243,101,142,192,15,5,4,1,0.96
2033,1990,Las,Statistics,52,26,26,8,4,0,0,0,1
2031,1990,Las,Spanish,67,40,27,32,1,0,9,0,0.68
2027,1990,Las,Physics,379,41,338,276,37,4,8,0,8.24
2174,1990,Las,Sociology,45,29,16,27,2,0,0,0,0.55
2172,1990,Las,Psychology,195,90,105,142,14,6,5,1,1.17
2170,1990,Las,Political Science,59,18,41,37,3,2,1,0,2.28
2169,1990,Las,Plant Biology,29,22,7,17,1,0,1,0,0.32
2168,1990,Las,Philosophy,38,10,28,30,0,0,0,1,2.8
2164,1990,Las,Molecular & Integrative Physi,60,26,34,28,4,0,0,1,1.31
2163,1990,Las,Microbiology,69,30,39,43,3,0,1,1,1.3
2162,1990,Las,Mathematics,204,43,161,115,5,3,1,0,3.74
2161,1990,Las,Linguistics,94,52,42,29,3,4,0,0,0.81
2158,1990,Las,History,117,33,84,97,2,3,2,0,2.55
2156,1990,Las,Geology,48,11,37,30,1,0,2,0,3.36
2188,1990,Las,Communication,40,15,25,17,0,1,3,0,1.67
2155,1990,Las,Geography,39,18,21,23,0,2,0,0,1.17
2153,1990,Las,French,55,36,19,31,2,1,1,0,0.53
2152,1990,Las,Entomology,27,13,14,15,1,0,1,0,1.08
2142,1990,Las,Biochemistry,99,43,56,69,7,0,1,0,1.3
2150,1990,Las,Comparative Literature,33,18,15,6,0,2,1,0,0.83
2147,1990,Las,Chemistry,487,145,342,334,47,8,7,2,2.36
2145,1990,Las,Chemical Engineering,395,125,270,290,64,6,13,0,2.16
2151,1990,Las,English,127,74,53,109,0,3,1,0,0.72
2140,1990,Las,Atmospheric Sciences,23,5,18,10,0,0,0,0,3.6
1867,1989,Las,Economics,248,61,187,91,7,5,7,0,3.07
1831,1989,Las,Statistics,56,26,30,9,6,0,0,0,1.15
1842,1989,Las,Biology,253,118,135,202,18,7,10,0,1.09
1835,1989,Las,Teaching Of English Sec Lang,72,59,13,32,1,0,0,1,0.22
1829,1989,Las,Spanish,69,37,32,36,0,0,9,0,0.86
1825,1989,Las,Physics,363,44,319,260,32,5,8,0,7.25
1951,1989,Las,French,51,32,19,29,1,0,1,0,0.59
1970,1989,Las,Psychology,200,88,112,148,12,6,4,0,1.27
1968,1989,Las,Political Science,61,20,41,39,2,4,2,0,2.05
1967,1989,Las,Plant Biology,32,25,7,20,2,0,1,0,0.28
1966,1989,Las,Philosophy,37,10,27,29,0,0,0,1,2.7
1962,1989,Las,Molecular & Integrative Physi,58,23,35,31,5,0,0,0,1.52
1961,1989,Las,Microbiology,63,28,35,42,2,1,1,0,1.25
1960,1989,Las,Mathematics,208,48,160,115,5,3,1,1,3.33
1959,1989,Las,Linguistics,91,48,43,30,3,3,0,0,0.9
1956,1989,Las,History,129,41,88,107,1,3,1,0,2.15
1954,1989,Las,Geology,43,8,35,34,0,0,0,0,4.38
1953,1989,Las,Geography,39,12,27,23,0,1,0,0,2.25
1987,1989,Las,Communication,37,14,23,18,2,1,1,0,1.64
1972,1989,Las,Sociology,39,24,15,28,1,0,0,0,0.62
1949,1989,Las,English,130,67,63,105,3,1,1,0,0.94
1948,1989,Las,Comparative Literature,29,16,13,7,1,2,2,0,0.81
1943,1989,Las,Chemical Engineering,370,104,266,287,44,8,11,0,2.56
1940,1989,Las,Biochemistry,112,45,67,82,8,0,1,0,1.49
1938,1989,Las,Atmospheric Sciences,28,5,23,12,3,0,0,0,4.6
1945,1989,Las,Chemistry,462,145,317,320,39,3,6,2,2.19
1665,1988,Las,Economics,236,58,178,78,7,5,2,0,3.07
1642,1988,Las,Biology,227,116,111,187,12,5,5,0,0.74
1635,1988,Las,Teaching Of English Sec Lang,72,55,17,32,1,1,1,0,0.31
1625,1988,Las,Physics,372,39,333,283,28,4,7,0,8.54
1631,1988,Las,Statistics,69,32,37,16,6,1,0,0,1.16
1629,1988,Las,Spanish,52,26,26,28,0,0,5,0,1
1770,1988,Las,Sociology,35,21,14,25,0,0,1,0,0.67
1768,1988,Las,Psychology,209,103,106,161,10,4,4,0,1.03
1766,1988,Las,Political Science,66,20,46,37,3,6,3,1,2.3
1765,1988,Las,Plant Biology,34,24,10,23,2,0,1,0,0.42
1764,1988,Las,Philosophy,39,8,31,30,0,0,1,2,3.88
1760,1988,Las,Molecular & Integrative Physi,60,21,39,33,5,0,0,0,1.86
1759,1988,Las,Microbiology,62,23,39,45,1,0,1,0,1.7
1758,1988,Las,Mathematics,173,42,131,106,5,2,1,0,3.12
1757,1988,Las,Linguistics,87,46,41,28,2,4,1,0,0.89
1754,1988,Las,History,102,30,72,87,0,2,0,0,2.4
1751,1988,Las,Geography,34,12,22,26,0,0,0,0,1.83
1784,1988,Las,Communication,33,11,22,18,1,1,1,0,2
1752,1988,Las,Geology,46,6,40,36,0,0,0,0,6.67
1748,1988,Las,French,48,33,15,31,1,1,0,0,0.45
1737,1988,Las,Biochemistry,115,43,72,88,6,0,2,0,1.67
1746,1988,Las,English,123,61,62,104,1,0,1,0,1.02
1745,1988,Las,Comparative Literature,28,16,12,5,1,2,2,0,0.75
1742,1988,Las,Chemistry,478,149,329,347,43,2,6,1,2.21
1740,1988,Las,Chemical Engineering,426,120,306,334,50,8,11,0,2.55
1747,1988,Las,Entomology,27,9,18,15,1,0,1,0,2
1735,1988,Las,Atmospheric Sciences,24,5,19,11,3,0,0,0,3.8
1466,1987,Las,Economics,236,45,191,81,10,3,3,0,4.24
1436,1987,Las,Teaching Of English Sec Lang,63,48,15,33,2,1,1,0,0.31
1442,1987,Las,Biology,219,120,99,189,5,2,5,1,0.67
1432,1987,Las,Statistics,54,27,27,13,5,0,0,0,1
1430,1987,Las,Spanish,43,24,19,22,0,1,6,0,0.79
1426,1987,Las,Physics,386,41,345,300,24,3,4,1,8.41
1551,1987,Las,Geography,42,14,28,27,0,1,0,0,2
1571,1987,Las,Sociology,35,20,15,23,0,0,0,0,0.75
1569,1987,Las,Psychology,191,90,101,153,9,4,1,0,1.12
1567,1987,Las,Political Science,49,11,38,33,2,0,0,1,3.45
1566,1987,Las,Plant Biology,38,25,13,26,2,0,2,0,0.52
1565,1987,Las,Philosophy,42,9,33,35,0,0,1,1,3.67
1561,1987,Las,Molecular & Integrative Physi,58,20,38,33,4,0,0,0,1.9
1560,1987,Las,Microbiology,63,26,37,47,2,0,0,0,1.42
1559,1987,Las,Mathematics,163,47,116,91,7,2,1,0,2.47
1558,1987,Las,Linguistics,89,46,43,32,3,2,1,0,0.93
1555,1987,Las,History,102,38,64,81,0,2,0,1,1.68
1584,1987,Las,Communication,40,20,20,25,0,2,2,0,1
1552,1987,Las,Geology,70,19,51,53,0,0,1,0,2.68
1548,1987,Las,French,46,34,12,31,1,1,0,0,0.35
1537,1987,Las,Biochemistry,119,42,77,92,7,1,0,0,1.83
1546,1987,Las,English,115,58,57,94,1,1,1,0,0.98
1545,1987,Las,Comparative Literature,33,21,12,3,2,2,2,0,0.57
1542,1987,Las,Chemistry,524,151,373,393,43,3,5,1,2.47
1540,1987,Las,Chemical Engineering,434,124,310,345,51,8,11,0,2.5
1547,1987,Las,Entomology,32,9,23,20,1,0,1,0,2.56
1534,1987,Las,Astronomy,20,2,18,12,0,0,1,0,9
1535,1987,Las,Atmospheric Sciences,24,5,19,11,3,0,0,0,3.8
1265,1986,Las,Economics,213,40,173,85,9,4,4,0,4.32
1235,1986,Las,Teaching Of English Sec Lang,75,52,23,33,2,2,0,0,0.44
1241,1986,Las,Biology,251,125,126,217,7,4,4,1,0.8
1230,1986,Las,Statistics,46,22,24,9,4,0,0,0,1.09
1228,1986,Las,Spanish,46,28,18,21,0,0,7,0,0.64
1224,1986,Las,Physics,364,37,327,279,20,2,5,1,8.84
1349,1986,Las,Geography,40,11,29,28,0,1,1,0,2.64
1368,1986,Las,Sociology,38,21,17,22,0,0,0,0,0.81
1366,1986,Las,Psychology,202,93,109,166,7,5,2,0,1.17
1365,1986,Las,Political Science,49,14,35,35,2,1,0,1,2.5
1364,1986,Las,Plant Biology,28,17,11,15,1,0,1,0,0.65
1363,1986,Las,Philosophy,40,9,31,33,1,0,0,1,3.44
1359,1986,Las,Molecular & Integrative Physi,49,13,36,30,3,0,0,0,2.77
1358,1986,Las,Microbiology,60,22,38,48,1,0,0,0,1.73
1357,1986,Las,Mathematics,167,40,127,95,6,4,2,0,3.18
1356,1986,Las,Linguistics,79,40,39,27,3,2,1,0,0.98
1353,1986,Las,History,92,35,57,74,0,1,0,1,1.63
1382,1986,Las,Communication,43,22,21,24,4,0,2,0,0.95
1350,1986,Las,Geology,78,19,59,64,1,0,1,0,3.11
1346,1986,Las,French,44,32,12,29,0,0,0,0,0.38
1335,1986,Las,Biochemistry,109,36,73,84,7,1,1,0,2.03
1344,1986,Las,English,114,60,54,97,1,2,0,0,0.9
1343,1986,Las,Comparative Literature,33,19,14,5,2,1,1,0,0.74
1340,1986,Las,Chemistry,522,156,366,398,41,5,9,1,2.35
1338,1986,Las,Chemical Engineering,440,111,329,359,46,9,6,0,2.96
1345,1986,Las,Entomology,39,9,30,27,2,0,0,0,3.33
1333,1986,Las,Atmospheric Sciences,28,6,22,14,1,0,0,0,3.67
1062,1985,Las,Economics,192,37,155,90,7,2,3,0,4.19
1037,1985,Las,Biology,247,130,117,217,8,1,6,1,0.6
1031,1985,Las,Teaching Of English Sec Lang,84,63,21,31,1,2,0,0,0.33
1026,1985,Las,Statistics,36,15,21,13,6,0,0,0,1.4
1024,1985,Las,Spanish,45,33,12,23,0,0,6,0,0.36
1020,1985,Las,Physics,390,39,351,305,21,2,5,1,9
1145,1985,Las,French,45,37,8,29,0,1,0,0,0.22
1165,1985,Las,Psychology,193,95,98,150,8,6,0,0,1.03
1164,1985,Las,Political Science,60,19,41,45,3,0,2,0,2.16
1163,1985,Las,Plant Biology,31,16,15,21,1,0,1,0,0.94
1162,1985,Las,Philosophy,42,7,35,33,0,0,2,1,5
1158,1985,Las,Molecular & Integrative Physi,59,18,41,35,2,1,1,0,2.28
1157,1985,Las,Microbiology,59,23,36,47,1,0,0,0,1.57
1156,1985,Las,Mathematics,184,49,135,95,12,2,2,1,2.76
1155,1985,Las,Linguistics,72,35,37,25,1,2,1,0,1.06
1152,1985,Las,History,83,30,53,66,1,1,0,0,1.77
1149,1985,Las,Geology,78,20,58,63,2,0,1,0,2.9
1148,1985,Las,Geography,45,16,29,33,0,0,1,0,1.81
1168,1985,Las,Sociology,33,15,18,20,0,0,0,1,1.2
1181,1985,Las,Communication,33,15,18,22,3,0,1,0,1.2
1144,1985,Las,Entomology,37,7,30,28,1,0,0,0,4.29
1143,1985,Las,English,115,61,54,93,0,3,1,0,0.89
1132,1985,Las,Atmospheric Sciences,24,6,18,11,1,0,0,0,3
1139,1985,Las,Chemistry,531,147,384,442,24,8,6,0,2.61
1137,1985,Las,Chemical Engineering,419,91,328,348,38,6,7,0,3.6
1134,1985,Las,Biochemistry,112,36,76,87,4,1,1,0,2.11
1142,1985,Las,Comparative Literature,45,25,20,9,3,1,1,0,0.8
860,1984,Las,Economics,182,38,144,99,5,2,2,0,3.79
829,1984,Las,Teaching Of English Sec Lang,73,56,17,37,0,1,0,0,0.3
824,1984,Las,Statistics,31,13,18,14,5,0,0,0,1.38
822,1984,Las,Spanish,46,40,6,19,1,0,11,0,0.15
818,1984,Las,Physics,376,35,341,293,18,2,5,1,9.74
960,1984,Las,Psychology,189,97,92,141,8,5,2,0,0.95
939,1984,Las,Entomology,37,8,29,30,1,0,0,0,3.62
963,1984,Las,Sociology,39,16,23,25,2,0,0,0,1.44
959,1984,Las,Political Science,43,11,32,31,1,1,0,0,2.91
958,1984,Las,Plant Biology,27,13,14,19,0,0,0,0,1.08
957,1984,Las,Philosophy,36,3,33,29,0,0,0,1,11
953,1984,Las,Molecular & Integrative Physi,54,19,35,31,1,0,0,0,1.84
952,1984,Las,Microbiology,65,23,42,57,1,0,0,0,1.83
951,1984,Las,Mathematics,181,46,135,103,10,1,0,0,2.93
